Time,Lat,Lon,Alt,Lm_T89,MLT_T89
2019-01-25 10:26:04.992000,-41.7851,-119.126,794.054,1.665075901286487,2.852995077768483
2019-01-25 10:26:10.003200,-42.0824,-119.11399999999999,794.181,1.676557293585371,2.8588438929991966
2019-01-25 10:26:15.014400,-42.3797,-119.1,794.309,1.6876211244865045,2.864560339989083
2019-01-25 10:26:20.025600,-42.677,-119.087,794.437,1.6995106436653398,2.8702407632611724
2019-01-25 10:26:25.036800,-42.9742,-119.073,794.564,1.7109296676912258,2.8760041255834032
2019-01-25 10:26:29.961600,-43.2714,-119.059,794.691,1.723233134424357,2.8815164134995754
2019-01-25 10:26:34.972800,-43.5685,-119.045,794.819,1.7353318510933022,2.8873283961302647
2019-01-25 10:26:39.984000,-43.8656,-119.03,794.946,1.7477574100164799,2.8932255181225344
2019-01-25 10:26:44.995200,-44.1627,-119.015,795.073,1.7604025360298208,2.8991485790410962
2019-01-25 10:26:50.006400,-44.4598,-119.0,795.2,1.7731247790234257,2.905373801328274
2019-01-25 10:26:55.017600,-44.7568,-118.984,795.327,1.7862697235713156,2.9114082812119477
2019-01-25 10:27:00.028800,-45.0537,-118.96799999999999,795.453,1.7993502870407383,2.917468772002266
2019-01-25 10:27:05.040000,-45.3507,-118.95100000000001,795.58,1.8129931369311079,2.923617475817281
2019-01-25 10:27:09.964800,-45.6476,-118.934,795.706,1.8264831025294017,2.9295173628322466
2019-01-25 10:27:14.976000,-45.9445,-118.917,795.832,1.8406331386534076,2.9357216543502034
2019-01-25 10:27:19.987200,-46.2413,-118.899,795.9580000000001,1.8545600011833825,2.9420128219936075
2019-01-25 10:27:24.998400,-46.5381,-118.881,796.084,1.8692201728904614,2.948333618658637
2019-01-25 10:27:30.009600,-46.8349,-118.86200000000001,796.209,1.883617912480355,2.9550190750535386
2019-01-25 10:27:35.020800,-47.1317,-118.84299999999999,796.335,1.898806913612732,2.9614594724952887
2019-01-25 10:27:40.032000,-47.4284,-118.823,796.46,1.913699614680981,2.967988363402249
2019-01-25 10:27:44.956800,-47.725,-118.803,796.585,1.9294226458774988,2.974271883265338
2019-01-25 10:27:49.968000,-48.0217,-118.78299999999999,796.709,1.9448532523987156,2.980864685839993
2019-01-25 10:27:54.979200,-48.3183,-118.762,796.834,1.9611381783357786,2.98754737841265
2019-01-25 10:27:59.990400,-48.6148,-118.74,796.9580000000001,1.9771078826308324,2.9943203200377866
2019-01-25 10:28:05.001600,-48.9113,-118.719,797.081,1.9939755738680411,3.0013445276842177
2019-01-25 10:28:10.012800,-49.2078,-118.696,797.205,2.0105367482535184,3.0082439845893774
2019-01-25 10:28:15.024000,-49.5043,-118.67299999999999,797.328,2.0279911756213953,3.0151784555622427
2019-01-25 10:28:20.035200,-49.8007,-118.65,797.451,2.0451841826402344,3.0221472007471633
2019-01-25 10:28:24.960000,-50.0971,-118.626,797.573,2.063244763254815,3.028934588457542
2019-01-25 10:28:29.971200,-50.3934,-118.601,797.695,2.08108910085127,3.0360908424910917
2019-01-25 10:28:34.982400,-50.6897,-118.57600000000001,797.817,2.0997642613093164,3.0432846012556922
2019-01-25 10:28:39.993600,-50.9859,-118.55,797.939,2.118320200594117,3.0505727021001974
2019-01-25 10:28:45.004800,-51.2822,-118.524,798.06,2.1376108757819017,3.058176736091326
2019-01-25 10:28:50.016000,-51.5783,-118.49700000000001,798.18,2.1569447623955877,3.065599172804596
2019-01-25 10:28:55.027200,-51.8745,-118.47,798.3,2.176788180498328,3.0730633821415054
2019-01-25 10:29:00.038400,-52.1706,-118.441,798.42,2.1970169856967536,3.080681509559426
2019-01-25 10:29:04.963200,-52.4666,-118.413,798.54,2.2171173133202875,3.0880069477867593
2019-01-25 10:29:09.974400,-52.7626,-118.383,798.659,2.2386018795274945,3.095764500134301
2019-01-25 10:29:14.985600,-53.0586,-118.353,798.7769999999999,2.2595060294624405,3.103565112074758
2019-01-25 10:29:19.996800,-53.3545,-118.322,798.895,2.28176707607421,3.111464864580519
2019-01-25 10:29:25.008000,-53.6504,-118.29,799.013,2.3035241614480637,3.119741500929596
2019-01-25 10:29:30.019200,-53.9462,-118.258,799.13,2.32656880673061,3.12778635428311
2019-01-25 10:29:35.030400,-54.242,-118.225,799.247,2.349265250197767,3.1359340297445115
2019-01-25 10:29:40.041600,-54.5378,-118.191,799.363,2.3730556434951025,3.144185203835775
2019-01-25 10:29:44.966400,-54.8335,-118.156,799.4789999999999,2.396792529349596,3.152263360302996
2019-01-25 10:29:49.977600,-55.1291,-118.12100000000001,799.5939999999999,2.4210309116697406,3.1606640378062707
2019-01-25 10:29:54.988800,-55.4248,-118.084,799.7080000000001,2.446193489126216,3.169228278831728
2019-01-25 10:30:00,-55.7203,-118.04700000000001,799.822,2.471072752750635,3.1781149324383122
2019-01-25 10:30:05.011200,-56.0158,-118.009,799.936,2.4975350041749547,3.1868333709652106
2019-01-25 10:30:10.022400,-56.3113,-117.97,800.049,2.523527082819873,3.195659887912562
2019-01-25 10:30:15.033600,-56.6067,-117.93,800.1610000000001,2.5508510957063564,3.2045934871536517
2019-01-25 10:30:19.958400,-56.9021,-117.889,800.273,2.5781077096726004,3.2133613184068324
2019-01-25 10:30:24.969600,-57.1974,-117.84700000000001,800.385,2.6055731352407254,3.22251332875706
2019-01-25 10:30:29.980800,-57.4927,-117.805,800.495,2.6349222384745037,3.231721534728287
2019-01-25 10:30:34.992000,-57.7879,-117.76100000000001,800.605,2.663625681255221,3.2410954994778294
2019-01-25 10:30:40.003200,-58.0831,-117.71600000000001,800.715,2.6939845772038202,3.250858122079599
2019-01-25 10:30:45.014400,-58.3782,-117.67,800.824,2.724097552448671,3.26045753612604
2019-01-25 10:30:50.025600,-58.6733,-117.62200000000001,800.932,2.7545498567661584,3.2702267806404564
